Proteome Id	Organism Id
UP000298400	2562453
UP000345527	2562524
UP000308406	2562581
UP000309550	2562655
UP000306416	2562681
UP000298050	2562682
UP000297407	2562683
UP000725649	2562704
UP000518638	2562705
UP000574834	2562705
UP000589960	2562705
UP000600429	2562705
UP000665032	2562705
UP000700607	2562705
UP000702046	2562705
UP000742016	2562705
UP000755397	2562705
UP000771021	2562705
UP000306236	2562762
UP000438760	2562892
UP000306734	2562948
UP000515662	2563088
UP000307676	2563099
UP000310616	2563100
UP000308851	2563101
UP000307332	2563102
UP000306934	2563103
UP000306020	2563104
UP000310283	2563105
UP000298471	2563114
UP000308891	2563443
UP000323283	2563600
UP000296572	2563602
UP001057281	2563667
UP001057334	2563670
UP000501094	2563896
UP000509269	2563897
UP000307759	2563907
UP000306185	2563923
UP000310522	2563932
UP000307103	2563933
UP000309699	2563946
UP000308692	2563947
UP000307347	2563949
UP000307737	2563961
UP000308295	2563970
UP000094197	2564040
UP000301475	2564099
UP000309673	2564100
UP000839529	2564131
UP000839562	2564497
UP000298060	2564615
UP000885348	2564616
UP000198407	256466
UP000839639	2564671
UP000839561	2565162
UP000839521	2565186
UP000297783	2565187
UP000297878	2565187
UP000298415	2565187
UP000326641	2565273
UP000296209	2565366
UP000307657	2565367
UP000305471	2565549
UP000296240	2565555
UP000296964	2565556
UP000296448	2565558
UP000296187	2565561
UP000472580	2565572
UP000449710	2565777
UP000377803	2565781
UP000298681	2565782
UP000324738	2565783
UP000307507	2565924
UP000310636	2565925
UP000300879	2565926
UP000308430	2565930
UP000307956	2565932
UP000309133	2565933
UP000307380	2565934
UP000296469	2566013
UP000235739	256701
UP000297638	256701
UP001155500	256731
UP000317332	2567861
UP000306924	2567881
UP000302170	2567884
UP000502045	2567934
UP000325329	2567937
UP000310334	2567941
UP000319103	2567942
UP000321124	256839
UP000310504	2568653
UP000308712	2568654
UP000309766	2568878
UP000376575	2569534
UP000305674	2569538
UP000305675	2569539
UP000306911	2569542
UP000308209	2569543
UP000315217	2569760
UP000318093	2569760
UP000318509	2569760
UP000318661	2569760
UP000318834	2569760
UP000319353	2569760
UP000320048	2569760
UP000320393	2569760
UP000304990	2569761
UP000308193	2569762
UP000306918	2569763
UP000473014	2569853
UP000672706	2569862
UP000307841	2570228
UP000298588	2570229
UP000308725	2570356
UP000297062	2570561
UP000308760	2570927
UP000301626	2571029
UP000303242	2571030
UP000293514	2571103
UP000306635	2571105
UP000308697	2571125
UP000305778	2571141
UP000305109	2571143
UP000306446	2571147
UP000310016	2571148
UP000306808	2571155
UP000516607	2571156
UP000305539	2571161
UP000646848	2571211
UP000705379	2571221
UP000310477	2571270
UP000308181	2571271
UP000307244	2571272
UP000309488	2571273
UP000298656	2571746
UP000434209	2571747
UP000433577	2571748
UP000298785	2571749
UP000298615	2571750
UP000305723	2572036
UP000463940	2572087
UP000310639	2572088
UP000310075	2572089
UP000509673	2572090
UP000307999	2572245
UP000309138	2572576
UP000304912	2572577
UP000305658	2572595
UP000315161	2572676
UP000318021	2572683
UP000308707	2572684
UP000839528	2572727
UP000565711	257274
UP000315195	2572881
UP000320610	2572882
UP000317341	2572886
UP000321215	2572887
UP000316542	2572888
UP000319760	2572893
UP000319118	2572895
UP000318920	2572899
UP000315853	2572903
UP000317739	2572910
UP000321566	2572911
UP000318685	2572915
UP000298727	2572921
UP000002198	257309
UP000001027	257310
UP000001421	257311
UP000002676	257313
UP000000581	257314
UP000000604	257363
UP000075560	257438
UP000075673	257438
UP000309561	2574727
UP000308230	2574798
UP000298765	2575374
UP000307808	2575440
UP000305836	2575441
UP000308705	2575442
UP000488506	2575572
UP000808761	2575572
UP000298635	2575699
UP000305848	2575867
UP000436680	2575872
UP000695324	2575872
UP000718680	2575872
UP000752225	2575872
UP000298752	2575923
UP000306826	2576035
UP000308901	2576037
UP000306709	2576038
UP000306196	2576071
UP000304900	2576211
UP000304999	2576307
UP000306985	2576308
UP000267982	2576356
UP000308293	2576376
UP000321166	2576377
UP000564704	2576383
UP000308488	2576384
UP000307161	2576409
UP000310206	2576422
UP000307652	2576432
UP000572953	2576439
UP000699985	2576439
UP000713222	2576439
UP000740727	2576439
UP000747791	2576439
UP000298789	2576606
UP000469440	2576756
UP000515909	2576756
UP000441639	2576757
UP000429602	2576758
UP000443529	2576759
UP000441083	2576760
UP000435266	2576762
UP000484461	2576763
UP000317169	2576776
UP000305886	2576837
UP000310080	2576838
UP000306456	2576839
UP000425696	2576841
UP000217265	2576891
UP000309033	2576905
UP000185494	257708
UP000460558	2577098
UP000041827	257758
UP000048179	257758
UP000265600	257758
UP000266144	257758
UP000723697	257758
UP000525987	257772
UP000251983	2577858
UP000309859	2578104
UP000312063	2578105
UP000313863	2578111
UP000441586	2578117
UP000310314	2578118
UP000283097	2579250
UP000501374	257985
UP000302163	2579935
UP000323994	2579942
UP000305888	2579971
UP000306912	2579976
UP000298876	2579977
UP000254893	258
UP000304864	2580412
UP000325684	2580413
UP000325183	2580422
UP000305906	2580423
UP000573327	258050
UP000437171	2580517
UP000320585	2582419
UP000183371	258256
UP000586454	2582829
UP000306816	2582830
UP000309676	2582848
UP000309647	2582905
UP000821958	2582906
UP000307430	2582917
UP000320388	2583211
UP000306980	2583219
UP000319280	2583219
UP000310031	2583233
UP000474758	2583234
UP000318846	2583238
UP000319587	2583240
UP000316182	2583243
UP000316968	2583377
UP000464754	2583452
UP000324192	2583530
UP000305267	2583531
UP000307874	2583532
UP000596083	2583532
UP000317861	2583584
UP000310017	2583587
UP000297386	2583588
UP000305762	2583588
UP000306239	2583807
UP000425013	2583808
UP000305838	2583809
UP000308713	2583814
UP000275048	2583849
UP000309120	2583851
UP000510789	2583989
UP000315131	2583991
UP000410984	2584084
UP000715581	2584091
UP000198359	2584094
UP000668870	2584099
UP000535543	2584121
UP000306229	2584122
UP000316343	2584124
UP000371423	2584183
UP000414364	2584183
UP000312852	2584466
UP000324382	2584608
UP000450335	2584624
UP000462347	2584625
UP000470885	2584626
UP000462244	2584627
UP000466447	2584637
UP000473870	2584640
UP000487912	2584644
UP000434856	2584645
UP000439327	2584647
UP000471342	2584649
UP000431020	2584651
UP000439494	2584660
UP000431627	2584682
UP000297597	258475
UP000307248	2584926
UP000310666	2585018
UP000307728	2585022
UP000308222	2585029
UP000199707	258505
UP000515498	258505
UP000547444	258505
UP000317796	2585118
UP000318946	2585118
UP000319374	2585119
UP000520201	2585137
UP000538075	2585140
UP000199182	258515
UP000466345	2585196
UP000435531	2585197
UP000438448	2585198
UP000431401	2585199
UP000487268	2585200
UP000306740	2585211
UP000307768	2585211
UP000028870	258533
UP000305887	2585369
UP000315142	2585753
UP000321954	2585771
UP000313395	2585775
UP000001426	258594
UP000314251	2586635
UP000312855	2586637
UP000321899	2586642
UP000306007	2586643
UP000668897	2586742
UP000780800	2586742
UP000321638	2586908
UP001055553	2586965
UP000557459	2586972
UP000563574	2586979
UP000584526	2586980
UP000527145	2586981
UP000563448	2586985
UP000520703	2586986
UP000566734	2586988
UP000544761	2586989
UP000581829	2586990
UP000534100	2587011
UP000550761	2587012
UP000567189	2587016
UP000555548	2587018
UP000557766	2587021
UP000553992	2587027
UP000574694	2587029
UP000555859	2587031
UP000579152	2587032
UP000526761	2587035
UP000560746	2587036
UP000562648	2587039
UP000570742	2587046
UP000533804	2587052
UP000525378	2587058
UP000525676	2587064
UP000540094	2587065
UP000588925	2587077
UP000535443	2587081
UP000537751	2587108
UP000519693	2587113
UP000520852	2587117
UP000549908	2587121
UP000700691	2587130
UP000518368	2587136
UP000551706	2587140
UP000532457	2587145
UP000314454	2587157
UP000316465	2587160
UP000569713	2587162
UP000311661	2587163
UP000199589	258723
UP000318370	2587528
UP000318567	2587529
UP001186595	2587529
UP000451354	2587808
UP000310825	2587812
UP000391590	2587832
UP000327242	2587833
UP000327238	2587834
UP000326137	2587835
UP000327227	2587836
UP000327263	2587837
UP000327261	2587838
UP000327232	2587839
UP000327239	2587840
UP000326424	2587841
UP000325474	2587842
UP000326089	2587843
UP000327197	2587844
UP000325698	2587847
UP000326479	2587848
UP000326829	2587849
UP000325526	2587850
UP000326213	2587851
UP000326802	2587852
UP000327434	2587854
UP000327025	2587855
UP000326835	2587856
UP000327187	2587860
UP000327552	2587861
UP000326936	2587862
UP000326483	2587863
UP000325450	2587865
UP000325765	2587869
UP000325639	2588299
UP000319809	2588449
UP000311008	2588534
UP000312102	2588535
UP000311496	2588536
UP000350053	2588691
UP000319921	2588692
UP000384390	2588693
UP000314011	2588711
UP000320225	2588941
UP000315736	2588942
UP000318281	2588991
UP000501571	2589076
UP000316093	2589080
UP000597488	2589116
UP000319640	2589787
UP000319739	2589788
UP000319117	2589790
UP000314616	2589797
UP000318693	2589797
UP000316429	2589807
UP000319255	2589815
UP000316727	2589816
UP000315901	2589817
UP000318365	2589882
UP000320885	2589887
UP000317531	2589888
UP000318892	2589889
UP000320757	2589899
UP000318277	2589904
UP000317932	2589909
UP000320542	2589912
UP000317783	2589915
UP000319736	2589923
UP000315277	2589930
UP000318841	2589933
UP000319109	2589939
UP000317218	2589943
UP000317487	2589949
UP000320288	2589952
UP000320941	2589959
UP000317815	2589961
UP000316244	2589964
UP000319793	2589971
UP000319291	2589979
UP000317235	2589985
UP000549541	2589989
UP000587372	2589994
UP000315540	2589995
UP000308196	259
UP000316850	2590015
UP000316072	2590016
UP000593719	2590020
UP000326061	2590021
UP000326944	2590022
UP000544514	2590025
UP000585928	2590028
UP000335415	2590031
UP000503640	2590199
UP000315190	2590214
UP000318801	2590451
UP000320314	2590452
UP000315369	2590453
UP000317474	2590549
UP000593910	2590551
UP000708607	2590574
UP000710174	2590574
UP000724270	2590574
UP000750978	2590574
UP000823261	2590574
UP000319526	2590670
UP000319549	2590775
UP000316252	2590779
UP000315365	2590780
UP000316665	2590869
UP000556871	2590885
UP001065682	2590886
UP000500961	2590900
UP000316988	2590901
UP000451565	2590999
UP000320846	2591006
UP000319732	2591008
UP000315252	2591009
UP000538007	2591019
UP000317270	2591038
UP000323335	2591091
UP000320100	2591463
UP000316639	2591470
UP000318012	2591606
UP000317199	2591633
UP000316614	2591634
UP000315509	2591635
UP000321080	2591822
UP000721749	2591838
UP000775429	2591838
UP000818266	2591847
UP000319792	2591848
UP000324550	2592046
UP000316092	2592048
UP000317291	2592067
UP000319375	2592068
UP000320222	2592069
UP000315375	2592070
UP000461358	2592090
UP000500693	2592334
UP000323829	2592345
UP000322118	2592355
UP000318138	2592382
UP000315439	2592383
UP000323719	2592621
UP000322213	2592624
UP000324678	2592652
UP000315128	2592653
UP000322159	2592654
UP000324536	2592655
UP000320513	2592811
UP000318928	2592812
UP000319639	2592816
UP000294588	2593015
UP000317982	2593070
UP000321764	2593301
UP000320643	2593302
UP000317894	2593303
UP000321234	2593304
UP000323646	2593411
UP000320359	2593535
UP000698703	2593537
UP000743743	2593537
UP000809284	2593537
UP000811202	2593537
UP000317204	2593649
UP000593626	2593652
UP000593594	2593653
UP000315235	2593654
UP000516527	2593672
UP001165986	2593771
UP000317947	2593958
UP000326546	2593973
UP000288215	2593994
UP000317496	2594003
UP000319209	2594004
UP000317241	2594005
UP000317721	2594007
UP000321408	2594042
UP000326464	2594179
UP000315395	2594265
UP000317847	2594266
UP000318517	2594268
UP000316456	2594269
UP000473648	2594427
UP000316371	2594428
UP000315077	2594429
UP000318585	2594430
UP000318669	2594432
UP000315429	2594437
UP000321857	2594473
UP000470940	2594474
UP000317149	2594476
UP000318329	2594477
UP000443153	2594478
UP000317553	2594500
UP000321379	2594790
UP000317624	2594794
UP000317550	2594795
UP000600777	2594798
UP000600866	2594798
UP000608830	2594798
UP000616040	2594798
UP000629686	2594798
UP000654659	2594798
UP000322025	2594882
UP000315215	2594883
UP000336646	2594913
UP000460323	2594913
UP000580709	2594913
UP000468531	2594946
UP000324133	2595005
UP000320888	2595054
UP000320140	2595056
UP000319518	2595057
UP000535512	2595067
UP000000546	259536
UP000001979	259564
UP000317041	2596826
UP000319179	2596827
UP000319263	2596828
UP000320502	2596829
UP000326354	2596890
UP000319175	2596891
UP000373149	2596892
UP000319769	2596893
UP000319950	2596897
UP000515474	2596911
UP000515346	2596912
UP000515367	2596913
UP000515410	2596915
UP000515546	2596916
UP000515672	2596920
UP000318199	2596921
UP000320813	2597223
UP000322454	2597224
UP000316562	2597225
UP000319296	2597226
UP000318521	2597270
UP000322651	2597344
UP000323458	2597345
UP000322167	2597346
UP000325215	2597347
UP000324013	2597348
UP000324440	2597350
UP000322363	2597351
UP000324963	2597355
UP000325305	2597356
UP000324964	2597358
UP000320451	2597516
UP000319204	2597517
UP000316365	2597518
UP000296216	2597657
UP000323075	2597657
UP000317344	2597660
UP000318733	2597670
UP000316008	2597671
UP000320789	2597691
UP000321199	2597701
UP000323459	2597769
UP000315648	2597822
UP000320483	2597823
UP000424836	2598453
UP000322631	2598455
UP000516765	2598457
UP000515679	2598458
UP000316588	2598459
UP000324974	2598579
UP000316620	2598724
UP000460257	2599074
UP000248161	2599289
UP000320216	2599293
UP000318010	2599294
UP000320042	2599295
UP000318483	2599296
UP000318055	2599297
UP000324646	2599308
UP000482275	2599390
UP000320004	2599399
UP000320580	2599401
UP000321562	2599412
UP000509568	2599595
UP000179769	2599596
UP000321389	2599600
UP000463700	2599607
UP000315949	2599615
UP000320375	2599616
UP000318403	2599617
UP000316754	2599618
UP000316502	2599619
UP000249611	2599629
UP000322911	2599640
UP000317518	2599641
UP000440978	2599694
UP000701373	2599821
UP000770165	2599821
UP000777261	2599821
UP000324423	2599923
UP000323221	2599924
UP000481605	2599925
UP000683421	2599927
UP000730333	2599935
UP000607568	2599936
UP000679748	2599936
UP000679946	2599936
UP000680166	2599936
UP000682397	2599936
UP000784812	2599937
UP000770510	2599940
UP000445643	2599941
UP000610699	2599941
UP000628404	2599941
UP000631742	2599941
UP000649758	2599941
UP000707997	2599941
UP000408764	2600065
UP000432048	2600065
UP000315428	2600148
UP000318879	2600149
UP000317144	2600159
UP000321953	2600174
UP000321046	2600176
UP000321412	2600176
UP000321595	2600177
UP000319088	2600309
UP000321164	2600577
UP001160963	2600596
UP000317901	2600598
UP000326907	2600619
UP000199150	260084
UP000538566	260085
UP000199614	260086
UP000593781	2601122
UP000325175	2601246
UP000321129	2601267
UP000326772	2601268
UP000594930	2601269
UP000325155	2601575
UP000323844	2601646
UP000324924	2601668
UP000321572	2601673
UP000321453	2601731
UP000436822	2601869
UP000326287	2601894
UP000315054	2601898
UP000326202	2602015
UP000325797	2602016
UP000323131	2602067
UP000513480	2602070
UP000311529	260213
UP000436522	2602289
UP000279470	2602574
UP000321201	2602750
UP000321853	2602760
UP000321259	2602761
UP000321907	2602767
UP000321222	2602769
UP000786709	2602803
UP000321402	2603222
UP000503495	2603244
UP000321926	2603253
UP000321694	2603274
UP000321701	2603275
UP000321928	2603277
UP000321413	2603288
UP000321469	2603289
UP000321885	2603292
UP000324152	2603411
UP000321923	2603622
UP000321456	2603628
UP000198233	260364
UP000352687	2603660
UP000434039	2603816
UP000325273	2603818
UP000322080	2603819
UP000321256	2603820
UP000420562	2603858
UP000321496	2603887
UP000321447	2603888
UP000321913	2603890
UP000321127	2603891
UP000321099	2603894
UP000321139	2603898
UP000321605	2603899
UP000321098	2603900
UP000321229	2603901
UP000325811	2604047
UP000807812	2604138
UP000731429	2604139
UP000432493	2604148
UP000435328	2604148
UP000440306	2604148
UP000466739	2604148
UP000325072	2604421
UP000325243	2604423
UP000323687	2604466
UP000323743	2604467
UP000322782	2604468
UP000322491	2604469
UP000322810	2604471
UP000502110	2604537
UP000323505	2604572
UP000327179	2604832
UP000323536	2604836
UP000480678	2604843
UP000475751	2604845
UP000481375	2604846
UP000480774	2604847
UP000475300	2604848
UP000452430	2604849
UP000461312	2604850
UP000452213	2604851
UP000445785	2604852
UP000449289	2604859
UP000463113	2604863
UP000476202	2604864
UP000470913	2604868
UP000446559	2604870
UP000476907	2604871
UP000461857	2604872
UP000478948	2604873
UP000446561	2604874
UP000460863	2604876
UP000460418	2604877
UP000477226	2604878
UP000469650	2604879
UP000482677	2604880
UP000487638	2604881
UP000470313	2604882
UP000472922	2604883
UP000479618	2604884
UP000462573	2604885
UP000448384	2604886
UP000444093	2604887
UP000469744	2604888
UP000477304	2604889
UP000460647	2604890
UP000486312	2604891
UP000471367	2604892
UP000469684	2604893
UP000446667	2604896
UP000449092	2604897
UP000327522	2604941
UP000479504	2605256
UP000463187	2605257
UP000471399	2605262
UP000461780	2605263
UP000484555	2605265
UP000323922	2605428
UP000324193	2605432
UP000322362	2605433
UP000188219	260552
UP000234803	260554
UP000632524	260554
UP001073053	260554
UP000324797	2605638
UP000324331	2605731
UP000440185	2605744
UP000488447	2605745
UP000460567	2605746
UP000323653	2605747
UP000324479	2605748
UP000432251	2605776
UP000429958	2605778
UP000481860	2605779
UP000438371	2605780
UP000466104	2605781
UP000477488	2605782
UP000440646	2605785
UP000441289	2605786
UP000473699	2605789
UP000474024	2605790
UP000322079	2605945
UP000237655	2605946
UP000320421	2605989
UP000320722	2605989
UP000530032	2606214
UP000476030	2606216
UP000471452	2606217
UP000467322	2606218
UP000481087	2606219
UP000322077	2606412
UP000324914	2606431
UP000534783	2606439
UP000322791	2606448
UP000323708	2606449
UP000399805	2606593
UP000433233	2606608
UP000441643	2606611
UP000441270	2606612
UP000439062	2606614
UP000470010	2606615
UP000326852	2606616
UP000441372	2606622
UP000468410	2606623
UP000483362	2606626
UP000434409	2606628
UP000470082	2606629
UP000461880	2606630
UP000461754	2606631
UP000481852	2606632
UP000440513	2606633
UP000482209	2606634
UP000476055	2606635
UP000466864	2606636
UP000438914	2606637
UP000460549	2606638
UP000435649	2606640
UP000521868	2606681
UP000469424	2606708
UP000319177	260678
UP000322783	2606905
UP000322976	2606906
UP000464273	2606911
UP000464782	2606912
UP000486760	2606936
UP000466024	2606937
UP000323184	2607032
UP000634154	260704
UP000629850	260705
UP000614654	260707
UP000271413	260710
UP000326903	2607284
UP000324401	2607285
UP000433998	2607326
UP000248783	2607479
UP000323491	2607496
UP000326725	2607506
UP000326912	2607529
UP000588793	2607601
UP000533102	2607602
UP000546154	2607605
UP000525417	2607606
UP000469523	2607614
UP000324611	2607653
UP000326344	2607654
UP000326570	2607655
UP000326380	2607656
UP000324351	2607659
UP000325003	2607660
UP000325167	2607662
UP000464402	2607663
UP000391919	2607726
UP000323420	2607730
UP000515572	2607753
UP000322334	2607754
UP000487109	2607763
UP000468514	2607766
UP000480691	2607767
UP000471509	2607768
UP000471666	2607769
UP000468798	2607770
UP000471647	2607771
UP000474709	2607772
UP000469153	2607773
UP000470284	2607774
UP000469349	2607777
UP000471305	2607778
UP000468960	2607779
UP000468471	2607783
UP000470008	2607784
UP000481198	2607785
UP000471140	2607786
UP000468670	2607787
UP000471531	2607789
UP000485984	2607790
UP000470221	2607791
UP000469515	2607792
UP000468852	2607794
UP000468462	2607797
UP000470265	2607798
UP000471100	2607799
UP000482281	2607802
UP000471559	2607803
UP000471228	2607804
UP000469163	2607805
UP000470788	2607806
UP000482393	2607807
UP000469641	2607808
UP000477571	2607809
UP000471373	2607810
UP000481031	2607811
UP000766473	2607812
UP000487940	2607814
UP000470855	2607816
UP000468501	2607817
UP000469295	2607819
UP000473751	2607820
UP000485955	2607821
UP000485066	2607823
UP000470787	2607824
UP000468805	2607825
UP000468610	2607826
UP000470824	2607827
UP000469685	2607829
UP000472423	2607830
UP000477197	2607831
UP000471415	2607832
UP000469825	2607833
UP000469048	2607834
UP000717668	2607835
UP000473859	2607836
UP000470860	2607837
UP000470402	2607840
UP000469460	2607841
UP000470835	2607842
UP000323426	2607907
UP000325438	2607908
UP000325141	2608000
UP000323632	2608001
UP000565521	2608003
UP000322210	2608038
UP000324012	2608045
UP000472801	2608082
UP000612995	2608087
UP000611851	2608089
UP000515603	2608247
UP000502176	2608253
UP000322165	2608255
UP000476338	2608384
UP000324925	2608390
UP000322092	2608400
UP000482295	2608404
UP000447545	2608631
UP000468901	2608632
UP000549528	2608715
UP000558008	2608716
UP000291831	2608793
UP000603056	2608793
UP000606624	2608793
UP000610373	2608793
UP000612009	2608793
UP000614580	2608793
UP000634805	2608793
UP000637195	2608793
UP000639006	2608793
UP000427281	2608982
UP000662873	2608984
UP000662914	2608985
UP000663788	2608986
UP000332515	2608987
UP000324324	2608999
UP000325122	2609175
UP000464011	2609252
UP000464031	2609253
UP000464067	2609255
UP000447418	2609256
UP000464822	2609257
UP000440939	2609291
UP000044872	260936
UP000468320	2609467
UP000468905	2609467
UP000474231	2609467
UP000480679	2609467
UP000325177	2609668
UP000487882	2610880
UP000435787	2610893
UP000325426	2610896
UP000545507	2610898
UP000650454	2610900
UP000365569	2610902
UP000515785	261284
UP000823588	261290
UP000324020	261291
UP000006811	261317
UP000663351	2613770
UP000663401	2613773
UP000325372	2613842
UP000018013	261388
UP000190423	261392
UP000438795	2613922
UP000487237	2613924
UP000326554	2613962
UP000594118	2613965
UP000469292	2614131
UP000760351	2614247
UP000550848	2614248
UP000674002	2614250
UP000715128	2614250
UP000726847	2614250
UP000729801	2614250
UP000730377	2614250
UP000731388	2614250
UP000731901	2614250
UP000735681	2614250
UP000737748	2614250
UP000748487	2614250
UP000748806	2614250
UP000755058	2614250
UP000771177	2614250
UP000774476	2614250
UP000775375	2614250
UP000777640	2614250
UP000782240	2614250
UP000782428	2614250
UP000784297	2614250
UP000786932	2614250
UP000813718	2614250
UP000547302	2614251
UP000561916	2614251
UP000580150	2614252
UP000813759	2614253
UP000435817	2614255
UP000710672	2614255
UP000730611	2614255
UP000753434	2614257
UP000509423	2614441
UP000486534	2614538
UP000326838	2614638
UP000325516	2614639
UP000488299	2614655
UP000327011	2614688
UP000325606	2614693
UP000298270	261474
UP000325378	2614801
UP000441333	2614804
UP000481517	2614830
UP000442707	2615112
UP000437453	2615178
UP000480183	2615179
UP000461929	2615180
UP000432089	2615207
UP000441523	2615211
UP000199385	261654
UP000199492	262004
UP000248054	262005
UP000256980	262006
UP000256431	262076
UP000076976	262209
UP000271708	262209
UP000000580	262316
UP000001681	262543
UP000000540	262698
UP000000548	262719
UP000000553	262722
UP000000549	262723
UP000000592	262724
UP000002523	262768
UP000199504	262898
UP000469081	263
UP000238589	263067
UP000008308	263358
UP000036867	263475
UP000287330	263723
UP000288058	263724
UP000040088	263819
UP000190328	263852
UP000295455	264023
UP000001170	264199
UP000000529	264201
UP000001260	264202
UP000001173	264203
UP000035265	264251
UP000298003	264251
UP000581206	264297
UP000050381	264450
UP000050356	264451
UP000305348	264451
UP000050438	264452
UP000271468	264453
UP000274212	264453
UP000050345	264455
UP000268096	264458
UP000050384	264459
UP000008080	264462
UP000290909	264636
UP000077926	264697
UP000000551	264730
UP000000927	264731
UP000240987	264736
UP000460129	2650101
UP000461037	2650410
UP000326837	2650471
UP000400317	2650472
UP000434779	2650566
UP000526408	2650661
UP000002440	265072
UP000439314	2650745
UP000462055	2650748
UP000460435	2650750
UP000488159	2650752
UP000423761	2650754
UP000468413	2650773
UP000441772	2650774
UP000248795	2650924
UP001184948	2650943
UP000270267	2650971
UP000439117	2651161
UP000434788	2651163
UP000520145	2651163
UP000524157	2651163
UP000530859	2651163
UP000532602	2651163
UP000552282	2651163
UP000566124	2651163
UP000575033	2651163
UP000575309	2651163
UP000748301	2651163
UP000778860	2651163
UP000682732	2651167
UP000713731	2651167
UP000471627	2651169
UP000430327	2651171
UP000476235	2651171
UP000600187	2651171
UP000672380	2651171
UP000673598	2651171
UP000766414	2651171
UP000788222	2651171
UP000439000	2651188
UP000442990	2651189
UP000326751	2651284
UP000451078	2651296
UP000325614	2651334
UP000430901	2651627
UP000430388	2651628
UP000254293	265175
UP000631734	2651833
UP000435907	2651838
UP000462167	2651839
UP000482668	2651869
UP000484842	2651870
UP000464549	2651974
UP000593737	2652173
UP000477651	2652177
UP000439070	2652251
UP000441925	2652269
UP000436047	2652274
UP000434241	2652276
UP000442535	2652278
UP000469325	2652279
UP000440713	2652282
UP000430222	2652285
UP000442619	2652286
UP000672514	2652289
UP000470875	2652290
UP000460287	2652291
UP000187404	2652292
UP000474676	2652293
UP000433181	2652309
UP000369934	2652390
UP000353036	2652391
UP000325869	2652443
UP000481630	2652721
UP000430014	2652722
UP000509549	2652803
UP000217994	265293
UP000006647	265311
UP000431096	2653126
UP000431375	2653129
UP000439843	2653130
UP000434894	2653131
UP000441170	2653132
UP000440115	2653133
UP000433534	2653134
UP000432250	2653135
UP000434837	2653136
UP000436387	2653139
UP000437116	2653142
UP000433138	2653143
UP000436394	2653147
UP000437634	2653148
UP000437459	2653151
UP000430023	2653152
UP000429611	2653153
UP000437869	2653154
UP000432847	2653157
UP000431236	2653158
UP000436390	2653161
UP000433021	2653162
UP000435285	2653163
UP000431776	2653164
UP000437965	2653166
UP000434120	2653167
UP000438210	2653168
UP000430375	2653170
UP000436053	2653171
UP000436301	2653172
UP000434941	2653173
UP000434530	2653174
UP000432698	2653182
UP000436991	2653185
UP000327294	2653200
UP000437773	2653201
UP000439230	2653202
UP000509198	2653203
UP000326678	2653204
UP000460839	2653219
UP000429595	2653354
UP000462621	2653505
UP000662963	2653681
UP000681018	2653850
UP000501452	2653851
UP000502706	2653852
UP000463073	2653854
UP000327322	2653857
UP000469093	2653893
UP000475079	2653932
UP000437955	2653936
UP000472839	2654171
UP000633387	2654182
UP000812562	2654182
UP000573874	2654184
UP000427475	2654191
UP000437644	2654197
UP000663379	2654218
UP000479293	2654236
UP000464200	2654238
UP000432312	2654243
UP000594694	2654248
UP000594401	2654249
UP000468717	2654252
UP000452172	2654253
UP000461175	2654254
UP000429890	2654255
UP000452203	2654280
UP000442694	2654512
UP000435583	2654513
UP000374843	2654547
UP000435712	2654636
UP000480897	2654674
UP000533639	2654843
UP000530060	2654844
UP000429555	2654845
UP000641588	2654974
UP000432900	2654980
UP000002190	2654982
UP000592780	2654982
UP000484381	2654983
UP000471298	2654998
UP000440004	2655001
UP000032047	265546
UP000582823	265546
UP000481232	2656644
UP000435304	2656650
UP000278792	265668
UP000468488	2656763
UP000463528	2656771
UP000477750	2656774
UP000598971	2656915
UP000484076	2656921
UP000199603	265719
UP000033633	265726
UP000465712	265726
UP000285478	265883
UP000520011	265948
UP001058626	265949
UP000264120	265959
UP000294214	265959
UP000189683	265960
UP000315344	266
UP000381530	2660554
UP000450676	2660641
UP001064802	2660713
UP000674558	2660714
UP000464694	2660750
UP000006637	266117
UP000051254	266128
UP000550609	266128
UP000321720	266130
UP000370702	2661553
UP000595708	2661583
UP000595596	2661587
UP000461162	2661613
UP000474594	2661626
UP000483293	2661628
UP000596074	2661630
UP000253941	2661937
UP000392064	2662028
UP000476720	2662028
UP000326613	2662065
UP000461585	2662126
UP000436540	2662178
UP000443454	2662193
UP000430961	2662194
UP000473789	2662200
UP000441735	2662209
UP000431080	2662258
UP000386847	2662261
UP000348942	2662262
UP000444174	2662264
UP000326325	2662361
UP000480556	2662362
UP000326921	2662364
UP000326179	2662397
UP000438182	2662446
UP000474957	2662447
UP000432209	2662454
UP000002429	266264
UP000001817	266265
UP000469421	2663008
UP000228552	2663009
UP000229011	2663009
UP000230056	2663009
UP000230781	2663009
UP000231679	2663009
UP000231749	2663009
UP000653079	2663014
UP000661895	2663014
UP000347496	2663019
UP000394575	2663020
UP000339690	2663022
UP000435138	2663029
UP000468432	2663120
UP000464325	2663121
UP000559354	2663123
UP000429627	2663237
UP000436694	2663379
UP000473347	2663795
UP000608782	2663821
UP000531305	2663836
UP000537814	2663837
UP000570763	2663839
UP000588054	2663840
UP000575610	2663841
UP000582643	2663842
UP000557906	2663843
UP000431092	2663847
UP000435423	2663848
UP000469321	2663849
UP000433406	2663857
UP000620591	2663859
UP000435060	2664091
UP000674156	2664178
